CUSIP,State,LastTradeDate
64986A6U0,NY,16-FEB-16
64986AS93,NY,27-MAY-16
64986AT27,NY,11-AUG-17
64986AT35,NY,17-FEB-16
64986DAC9,NY,15-JUN-16
64986DAE5,NY,31-AUG-17
64986DAG0,NY,15-JUN-16
64986DAH8,NY,15-JUN-16
64986DAJ4,NY,24-FEB-17
64986DBF1,NY,29-JUN-16
64986DBM6,NY,15-JUN-16
64986DDN2,NY,26-OCT-17
64986DDU6,NY,26-OCT-17
64986DFK6,NY,30-NOV-17
64986DFQ3,NY,30-NOV-17
64986DFS9,NY,30-NOV-17
649876U72,NY,21-JUL-16
64988TFM5,NY,01-JUN-17
64988TFN3,NY,07-APR-17
64989KKX3,NY,26-SEP-17
6499025D1,NY,21-OCT-16
649902U50,NY,16-MAY-16
6499037J4,NY,25-AUG-17
6499037K1,NY,05-JUL-17
649903B42,NY,24-MAR-17
649905UK0,NY,23-AUG-16
649906AY0,NY,20-SEP-17
649906CK8,NY,27-DEC-16
649906QA5,NY,07-MAR-17
649906QC1,NY,21-JAN-16
649906QD9,NY,05-JAN-17
649906QE7,NY,25-APR-17
649906QR8,NY,16-FEB-17
649906QY3,NY,03-OCT-17
649906RX4,NY,11-AUG-17
649906TU8,NY,17-FEB-17
649906X74,NY,13-APR-17
6499076G2,NY,11-MAY-16
6499076Q0,NY,28-JUN-17
6499076R8,NY,08-NOV-16
6499077A4,NY,04-JAN-17
6499077C0,NY,16-FEB-16
649907HB1,NY,02-OCT-17
649907HD7,NY,30-JUN-16
649907HE5,NY,13-JUN-17
649907TX0,NY,11-JAN-18
649907UB6,NY,01-NOV-17
649907UQ3,NY,15-NOV-17
649907WC2,NY,28-OCT-16
649907WD0,NY,30-JAN-17
649907WE8,NY,14-FEB-17
649907YL0,NY,06-JUL-17
64990AAK1,NY,18-NOV-16
64990AAP0,NY,15-MAR-17
64990ABC8,NY,13-JAN-17
64990ABM6,NY,13-APR-17
64990ABW4,NY,04-DEC-17
64990ACY9,NY,09-JUN-17
64990ADB8,NY,28-AUG-17
64990ADC6,NY,28-AUG-17
64990ADP7,NY,10-JUL-17
64990ADQ5,NY,06-DEC-17
64990ADY8,NY,09-JAN-18
64990AEU5,NY,27-JAN-16
64990AEX9,NY,15-MAR-17
64990AFZ3,NY,23-JAN-18
64990AGA7,NY,13-SEP-17
64990AGC3,NY,23-JAN-18
64990AGR0,NY,31-AUG-17
64990B3B7,NY,29-JUN-16
64990B3D3,NY,07-JUN-16
64990B3F8,NY,02-SEP-16
64990BB51,NY,08-APR-16
64990BB69,NY,28-MAR-17
64990BB85,NY,08-APR-16
64990BB93,NY,08-APR-16
64990BBY8,NY,19-JAN-16
64990BC27,NY,08-APR-16
64990BC35,NY,16-MAY-16
64990BC43,NY,11-JAN-17
64990BC50,NY,10-JAN-17
64990BC68,NY,04-APR-17
64990BC76,NY,03-MAY-17
64990BD91,NY,16-JUN-17
64990BE82,NY,19-APR-16
64990BE90,NY,19-APR-16
64990BEW9,NY,08-JAN-16
64990BEY5,NY,15-NOV-17
64990BF24,NY,19-APR-16
64990BFA6,NY,17-NOV-16
64990BFB4,NY,03-FEB-16
64990BFF5,NY,09-MAY-16
64990BFN8,NY,06-MAR-17
64990BFV0,NY,09-JAN-17
64990BH48,NY,04-MAY-16
64990BH63,NY,07-JUL-17
64990BHS5,NY,06-DEC-17
64990BHT3,NY,28-SEP-17
64990BHU0,NY,30-JUN-16
64990BJU8,NY,02-MAR-17
64990BP31,NY,30-MAR-17
64990BS46,NY,12-MAY-16
64990BS53,NY,12-MAY-16
64990BS79,NY,12-MAY-16
64990BT29,NY,25-OCT-17
64990BT78,NY,12-MAY-16
64990BTU7,NY,02-JUN-17
64990BTV5,NY,05-JAN-18
64990BU43,NY,12-MAY-16
64990BUF8,NY,01-FEB-17
64990BUJ0,NY,07-JAN-16
64990BUK7,NY,28-DEC-16
64990BUL5,NY,31-AUG-17
64990BUM3,NY,15-FEB-17
64990BUP6,NY,25-APR-17
64990BUR2,NY,04-OCT-17
64990BVA8,NY,14-JUN-16
64990BVB6,NY,21-DEC-16
64990BZH9,NY,31-JAN-17
64990BZL0,NY,03-NOV-16
64990C4F5,NY,13-DEC-17
64990C4L2,NY,13-DEC-17
64990C4P3,NY,17-JAN-18
64990C4Q1,NY,13-DEC-17
64990C5A5,NY,22-JAN-18
64990C5D9,NY,15-DEC-17
64990C5F4,NY,15-DEC-17
64990C5G2,NY,15-DEC-17
64990C5H0,NY,15-DEC-17
64990C5J6,NY,15-DEC-17
64990C5K3,NY,15-DEC-17
64990C5L1,NY,15-DEC-17
64990CA68,NY,17-MAY-17
64990CA76,NY,17-MAY-17
64990CA84,NY,17-MAY-17
64990CA92,NY,02-OCT-17
64990CB26,NY,13-NOV-17
64990CB59,NY,13-NOV-17
64990CB83,NY,17-MAY-17
64990CC58,NY,17-MAY-17
64990CC90,NY,09-JAN-18
64990CDK4,NY,14-NOV-17
64990CDL2,NY,21-APR-17
64990CDM0,NY,02-JUN-16
64990CDP3,NY,30-DEC-16
64990CDQ1,NY,29-SEP-16
64990CDT5,NY,03-OCT-17
64990CEB3,NY,21-NOV-16
64990CEH0,NY,23-JUN-17
64990CNF4,NY,25-JAN-17
64990CNG2,NY,06-JUL-17
64990CNH0,NY,25-JAN-17
64990CNJ6,NY,25-JAN-17
64990CNK3,NY,25-JAN-17
64990CNL1,NY,25-JAN-17
64990CP21,NY,30-OCT-17
64990CP47,NY,10-OCT-17
64990CQD6,NY,15-FEB-17
64990CQF1,NY,15-FEB-17
64990CQG9,NY,15-FEB-17
64990CQH7,NY,15-FEB-17
64990CQT1,NY,08-MAR-17
64990CQU8,NY,08-MAR-17
64990CQV6,NY,08-MAR-17
64990CQW4,NY,08-MAR-17
64990CQX2,NY,08-MAR-17
64990CQY0,NY,03-JAN-18
64990CRB9,NY,08-MAR-17
64990CUY5,NY,21-JUL-17
64990CVC2,NY,11-AUG-17
64990CVP3,NY,04-DEC-17
64990E3R6,NY,04-JAN-17
64990E3Z8,NY,27-SEP-16
64990E4A2,NY,30-JAN-17
64990E4L8,NY,10-FEB-17
64990E4U8,NY,03-JAN-18
64990E4V6,NY,10-JAN-18
64990E4W4,NY,17-JAN-18
64990E5M5,NY,26-JAN-17
64990E5N3,NY,09-AUG-17
64990ECH8,NY,07-AUG-17
64990ECK1,NY,20-JUL-17
64990ECM7,NY,01-DEC-17
64990EDF1,NY,24-JUN-16
64990EDG9,NY,07-JUN-17
64990EF93,NY,06-JAN-16
64990EFD4,NY,05-JAN-17
64990EJ24,NY,21-APR-17
64990EMQ7,NY,08-SEP-17
64990ETU1,NY,16-DEC-16
64990EUU9,NY,11-JUL-17
64990EV38,NY,18-SEP-17
64990EV53,NY,02-JUN-16
64990EV61,NY,04-NOV-16
64990EVJ3,NY,17-NOV-17
64990EY43,NY,01-FEB-17
64990EYC5,NY,25-JAN-16
64990EYD3,NY,21-DEC-16
64990EYF8,NY,06-MAR-17
64990EYS0,NY,29-DEC-16
64990EYV3,NY,01-FEB-17
64990FAC8,NY,29-JUN-17
64990FAJ3,NY,29-JUN-17
64990FAR5,NY,16-NOV-17
64990FAU8,NY,25-JUL-17
64990FAV6,NY,17-JAN-18
64990FAW4,NY,11-JAN-18
64990FAX2,NY,11-JAN-18
64990FBD5,NY,29-JUN-17
64990FBM5,NY,29-JUN-17
64990FEV2,NY,04-OCT-17
64990FEW0,NY,13-NOV-17
64990FEY6,NY,04-OCT-17
64990FFT6,NY,06-NOV-17
64990FFU3,NY,03-JAN-18
64990FFV1,NY,05-JAN-18
64990FFW9,NY,23-JAN-18
64990FFX7,NY,17-JAN-18
64990FGJ7,NY,07-NOV-17
64990FGK4,NY,22-JAN-18
64990FGL2,NY,08-JAN-18
64990HEW6,NY,18-MAY-17
64990HFP0,NY,02-JUN-17
64990HMH0,NY,17-FEB-17
64990HMJ6,NY,21-DEC-17
64990HML1,NY,15-JUN-16
64990HMP2,NY,02-JAN-18
64990HMQ0,NY,16-JUN-17
64990HMS6,NY,19-JAN-18
64990HU40,NY,09-JAN-17
64990HU57,NY,20-NOV-17
650009B36,NY,21-JUL-17
650009B44,NY,01-NOV-16
650009E82,NY,26-SEP-16
650009E90,NY,19-JUN-17
650009F57,NY,06-DEC-16
650009F65,NY,15-FEB-17
650009F73,NY,22-JUN-17
650009F99,NY,15-MAY-17
650009G23,NY,03-JAN-18
650009G31,NY,06-SEP-17
650009G98,NY,12-AUG-16
650009H22,NY,14-FEB-17
650009XW8,NY,01-JUN-16
650009YC1,NY,03-FEB-16
650009YD9,NY,20-NOV-17
650009YF4,NY,11-AUG-17
650009YV9,NY,12-MAY-17
650009YX5,NY,13-APR-17
650009ZR7,NY,05-JAN-18
650009ZU0,NY,10-JAN-18
650009ZV8,NY,21-OCT-16
650014NW9,NY,05-JAN-16
650014TW3,NY,03-FEB-16
650014VW0,NY,20-DEC-16
650014WM1,NY,06-JAN-17
650017XG6,NY,27-MAY-16
650028RP0,NY,12-JUL-16
650028TE3,NY,18-APR-17
650028TX1,NY,02-FEB-16
650028UJ0,NY,19-JUL-17
650028VC4,NY,25-FEB-16
6500353R7,NY,11-JAN-18
6500354C9,NY,03-OCT-17
6500354D7,NY,28-MAR-17
6500354E5,NY,31-MAR-17
650035C63,NY,15-SEP-17
650035Q35,NY,15-JUN-16
650035Q68,NY,02-NOV-17
650035S41,NY,28-JAN-16
650035S66,NY,09-AUG-17
650035T57,NY,17-MAR-17
650035T65,NY,19-SEP-17
650035T73,NY,20-DEC-16
650035T81,NY,28-MAR-16
650035T99,NY,21-APR-17
650035U22,NY,25-APR-17
650035V54,NY,25-AUG-17
650035W61,NY,18-SEP-17
650035W87,NY,03-MAR-17
650035W95,NY,20-NOV-17
650035YU6,NY,26-APR-17
650035ZA9,NY,02-AUG-17
650035ZC5,NY,21-DEC-17
650035ZW1,NY,19-JAN-16
653352W83,NY,17-MAY-16
653352Y65,NY,02-MAY-16
653352Y73,NY,19-JUL-16
659666RU7,NY,31-MAY-17
659666RW3,NY,06-JUL-17
659666TV3,NY,24-MAR-17
659666TX9,NY,25-APR-17
659666UA7,NY,02-MAY-17
659666XG1,NY,12-OCT-17
659666XJ5,NY,12-OCT-17
660869BE7,NY,26-MAY-17
660869BF4,NY,28-JUL-17
660869BG2,NY,14-JUL-17
6827457M0,NY,02-SEP-16
6827458C1,NY,30-AUG-17
682760GS6,NY,24-MAY-17
682760HR7,NY,20-DEC-17
68276FBZ2,NY,07-JAN-16
68277DAL8,NY,13-OCT-17
73358WBY9,NY,27-SEP-16
73358WD43,NY,29-NOV-16
73358WD50,NY,02-NOV-16
73358WD84,NY,13-MAR-17
73358WD92,NY,15-FEB-17
73358WF90,NY,27-APR-17
73358WG24,NY,27-APR-17
73358WG81,NY,17-MAY-17
73358WHM9,NY,15-JAN-16
73358WM35,NY,13-JUL-17
73358WM43,NY,13-JUL-17
73358WM50,NY,13-JUL-17
73358WM76,NY,14-NOV-17
73358WN42,NY,13-JUL-17
73358WN91,NY,13-JUL-17
73358WP24,NY,18-AUG-17
73358WP32,NY,03-JAN-18
73358WQM9,NY,21-OCT-16
73358WQR8,NY,27-OCT-16
73358WSV7,NY,31-MAY-17
73358WSW5,NY,04-JAN-18
73358WWL4,NY,16-FEB-16
73358WWP5,NY,05-APR-16
73358WWY6,NY,25-MAY-16
73358WYW8,NY,25-OCT-16
73358WYX6,NY,04-AUG-17
73358WYY4,NY,21-OCT-16
73358WZA5,NY,13-DEC-17
73358WZH0,NY,05-AUG-16
759897XL0,NY,27-JUL-17
759897XM8,NY,27-JUL-17
759897XN6,NY,27-JUL-17
759897XQ9,NY,28-AUG-17
759897XT3,NY,29-DEC-17
7741322A1,NY,09-FEB-17
785721UH2,NY,03-JAN-18
785721VB4,NY,28-DEC-17
791078AP3,NY,08-JAN-16
791078AQ1,NY,19-JUL-16
791078BD9,NY,07-NOV-16
791078BE7,NY,15-MAY-17
791078BK3,NY,24-OCT-17
794665FN4,NY,16-AUG-17
794665FR5,NY,20-APR-16
794665FS3,NY,08-JAN-18
794665FZ7,NY,19-JAN-16
80348QBU8,NY,22-APR-16
80348QBV6,NY,22-APR-16
80348QBW4,NY,22-APR-16
80348QBX2,NY,22-APR-16
80348QBY0,NY,22-APR-16
806160MG9,NY,19-APR-17
806415L52,NY,17-AUG-16
806415N50,NY,11-FEB-16
806415N68,NY,09-FEB-16
806415N84,NY,04-MAR-16
806415P90,NY,09-FEB-16
806418AX7,NY,30-MAY-17
806418AY5,NY,20-APR-17
806418AZ2,NY,20-APR-17
806418BA6,NY,20-APR-17
806418BB4,NY,24-MAY-17
806418BC2,NY,02-JAN-18
825186EY1,NY,19-JUN-17
825186EZ8,NY,30-JUN-17
825186FA2,NY,19-JUN-17
825186FB0,NY,13-JUL-17
825186FE4,NY,18-JUL-17
825186FJ3,NY,19-JUN-17
871683CL0,NY,06-APR-17
871683CM8,NY,13-APR-17
871683CN6,NY,06-APR-17
871683CP1,NY,06-APR-17
871683CQ9,NY,06-APR-17
876487LH0,NY,30-AUG-17
89602N3B8,NY,23-MAY-16
89602N3N2,NY,20-DEC-17
89602N4D3,NY,11-OCT-17
89602N5A8,NY,22-JAN-16
89602N5C4,NY,04-APR-17
89602N5E0,NY,04-FEB-16
89602N5L4,NY,17-MAY-16
89602N5M2,NY,03-NOV-16
89602N5P5,NY,13-OCT-17
89602N6S8,NY,26-OCT-17
89602N6W9,NY,13-JAN-17
89602N7A6,NY,19-JAN-17
89602N7C2,NY,25-OCT-17
89602N7D0,NY,19-JAN-18
89602N7G3,NY,25-JAN-17
89602N7U2,NY,13-JAN-17
89602NB37,NY,02-OCT-17
89602NC36,NY,04-JAN-16
89602NE83,NY,17-APR-17
89602NH31,NY,23-NOV-16
89602NH56,NY,03-JAN-18
89602NWR1,NY,02-MAY-17
89602NWT7,NY,11-AUG-17
89602NZL1,NY,16-JAN-18
89602NZM9,NY,16-AUG-17
89602RCD5,NY,09-NOV-17
89602RCH6,NY,09-NOV-17
89602RCJ2,NY,09-NOV-17
89602RCK9,NY,17-NOV-17
89602RCL7,NY,23-JAN-18
903766G80,NY,01-NOV-16
903766G98,NY,01-NOV-16
903766H22,NY,01-NOV-16
903766H30,NY,04-NOV-16
916091EJ6,NY,11-MAR-16
916091EK3,NY,13-SEP-17
91802RBG3,NY,21-DEC-17
91802RBW8,NY,09-MAR-17
91802RBY4,NY,09-JAN-17
91802RCA5,NY,21-JUL-17
91802RCK3,NY,03-NOV-17
91802RCL1,NY,07-SEP-16
91802RCM9,NY,19-OCT-17
91802RCS6,NY,21-JUL-17
91802RCT4,NY,11-AUG-16
91802RDD8,NY,19-APR-17
91802RDE6,NY,12-OCT-17
91802RDF3,NY,11-AUG-16
942469GR2,NY,14-AUG-17
95736U3N2,NY,13-DEC-17
95736U3P7,NY,06-DEC-17
95736UQ98,NY,28-MAR-17
95736US21,NY,17-AUG-16
95736UT46,NY,04-APR-16
95736UZQ0,NY,17-FEB-17
958792CR2,NY,23-AUG-16
958792DC4,NY,10-APR-17
958792DP5,NY,29-APR-16
010056KE8,OH,01-DEC-17
010056KG3,OH,30-NOV-17
02765UEY6,OH,11-APR-17
02765UFZ2,OH,06-DEC-17
02765UJX3,OH,03-FEB-17
02765UKA1,OH,15-NOV-17
02765UKB9,OH,12-JAN-18
02765UKC7,OH,12-JAN-18
02765UKD5,OH,12-JAN-18
02765UKK9,OH,24-MAY-16
02765UKQ6,OH,07-MAR-17
02765UKY9,OH,05-MAY-17
02765UKZ6,OH,04-JAN-17
02765ULA0,OH,14-JUL-16
02765ULB8,OH,29-DEC-17
02765ULM4,OH,12-OCT-17
02765ULQ5,OH,04-MAY-17
02765ULT9,OH,12-JUN-17
02765ULU6,OH,12-MAY-17
02765ULY8,OH,10-FEB-17
02765UMA9,OH,16-NOV-16
02765UMH4,OH,22-MAY-17
02765UMJ0,OH,15-SEP-17
102885HB9,OH,16-AUG-16
102885HC7,OH,15-JAN-16
102885HD5,OH,15-JAN-16
102885HE3,OH,15-JAN-16
102885HF0,OH,15-JAN-16
102885HS2,OH,20-APR-17
102885HW3,OH,02-JAN-18
102885JC5,OH,12-JUL-17
102885JE1,OH,12-JUL-17
102885JF8,OH,12-JUL-17
102885JG6,OH,12-JUL-17
102885JS0,OH,25-JUL-17
118295CU6,OH,09-FEB-16
118295CW2,OH,24-OCT-17
118295DF8,OH,10-MAY-16
123550GT6,OH,26-JUN-17
123550HD0,OH,22-DEC-17
123550HF5,OH,22-DEC-17
123550HG3,OH,22-DEC-17
123550HK4,OH,22-DEC-17
123550HM0,OH,22-DEC-17
123550HN8,OH,22-DEC-17
123550HP3,OH,18-JAN-18
123550HT5,OH,22-DEC-17
123550HU2,OH,22-DEC-17
172217A43,OH,14-DEC-17
172217A76,OH,14-DEC-17
172217A92,OH,19-JAN-18
172217B26,OH,19-JAN-18
172217XJ5,OH,15-MAR-16
172217XK2,OH,29-JAN-16
172217XM8,OH,19-JUN-17
172217YP0,OH,20-OCT-16
172217YQ8,OH,20-OCT-16
172217YS4,OH,20-OCT-16
172217YX3,OH,31-OCT-16
172217YY1,OH,01-NOV-16
172217ZC8,OH,20-OCT-16
172311JB9,OH,24-JAN-17
172311ME9,OH,20-JAN-17
172311MM1,OH,13-JAN-17
186162HR7,OH,22-DEC-17
186343M63,OH,05-MAY-16
186343N62,OH,05-MAY-16
186387HE9,OH,29-FEB-16
186387LE4,OH,27-JUN-17
186387QL3,OH,16-FEB-16
186387QM1,OH,01-AUG-17
186387RC2,OH,19-SEP-17
186387SJ6,OH,20-NOV-17
186387TN6,OH,15-DEC-17
186387TP1,OH,15-DEC-17
186387TR7,OH,15-DEC-17
186387TT3,OH,15-DEC-17
186387TZ9,OH,15-DEC-17
186387UA2,OH,15-DEC-17
186387UC8,OH,15-DEC-17
186406GE8,OH,27-SEP-16
186406GG3,OH,12-DEC-17
186406GJ7,OH,12-DEC-17
186406HC1,OH,13-JAN-16
186406HD9,OH,11-MAY-17
186406HE7,OH,19-MAY-17
186406HF4,OH,13-JAN-16
186406HG2,OH,12-JAN-17
186406HH0,OH,05-JUL-17
186423AW9,OH,01-APR-16
1994916E6,OH,22-NOV-16
1994916T3,OH,19-SEP-17
199492JR1,OH,26-OCT-16
199492NQ8,OH,07-NOV-17
199492NS4,OH,27-DEC-16
199492PS2,OH,26-JUN-17
199492QJ1,OH,13-DEC-16
199492QL6,OH,03-NOV-16
199492QN2,OH,11-DEC-17
199492QP7,OH,05-JAN-18
199492QQ5,OH,21-JUL-16
199492QV4,OH,21-JUL-16
199492RG6,OH,07-JUN-17
199492RH4,OH,22-JAN-18
199492RJ0,OH,04-NOV-16
199492RK7,OH,22-DEC-16
199492SQ3,OH,04-AUG-17
199492VH9,OH,29-DEC-17
232393EC8,OH,03-NOV-17
232393EE4,OH,28-SEP-17
232393EK0,OH,15-MAY-17
232393EL8,OH,22-DEC-16
232393ES3,OH,11-FEB-16
245869JQ6,OH,05-MAY-16
353187BF3,OH,05-JUL-16
353187CB1,OH,30-AUG-16
353187DD6,OH,29-AUG-17
353187DR5,OH,01-NOV-17
353187DS3,OH,30-NOV-17
353202FM1,OH,17-OCT-17
353202FP4,OH,05-JAN-18
407272P31,OH,22-FEB-17
407288YP8,OH,27-APR-16
407288YQ6,OH,03-JAN-18
490728WB4,OH,28-NOV-17
490728XK3,OH,22-NOV-16
490728XV9,OH,02-FEB-17
490728YH9,OH,27-FEB-17
490728YK2,OH,02-NOV-17
522777JE2,OH,01-SEP-17
593791HH2,OH,04-AUG-17
593791HJ8,OH,22-JUN-17
593791HK5,OH,05-APR-17
593791HL3,OH,11-JAN-17
593791HM1,OH,11-JAN-17
593791HN9,OH,11-JAN-17
593791HX7,OH,17-OCT-17
677520L71,OH,11-APR-17
6775213J3,OH,16-MAR-17
6775213V6,OH,06-DEC-17
6775216J0,OH,13-JUN-17
677521A22,OH,13-JAN-17
677521B21,OH,09-JUN-17
677521B54,OH,26-JAN-17
677521F84,OH,29-DEC-17
677521JF4,OH,05-FEB-16
677521LW4,OH,16-MAY-17
677521MN3,OH,14-JUN-17
677521MV5,OH,19-MAY-17
677521N28,OH,08-JAN-16
677521PL4,OH,19-JAN-17
677521UW4,OH,13-JAN-17
677521ZW9,OH,16-MAY-17
677522FB5,OH,14-NOV-17
677522GS7,OH,05-OCT-17
677522HK3,OH,24-FEB-16
677522HU1,OH,15-DEC-16
677522KU7,OH,02-FEB-17
677522MG6,OH,21-JUL-17
677522MV3,OH,26-OCT-17
677522VK7,OH,19-DEC-17
67755CX61,OH,13-DEC-17
67755CXZ7,OH,29-NOV-16
677561HY1,OH,16-MAY-17
677561HZ8,OH,05-JAN-18
677561JV5,OH,09-AUG-17
677561JW3,OH,15-AUG-17
677561KB7,OH,09-AUG-17
677561KD3,OH,24-AUG-17
677561KE1,OH,07-NOV-17
677561KF8,OH,17-JAN-18
677561KK7,OH,26-SEP-17
677561KM3,OH,17-AUG-17
677561KP6,OH,09-AUG-17
67756A3Q3,OH,07-FEB-17
67756A3R1,OH,16-MAR-17
67756A7V8,OH,18-OCT-17
67756BZL7,OH,21-JAN-16
67756CBL1,OH,19-MAY-17
67756CBM9,OH,13-JAN-17
67756CCU0,OH,28-APR-17
67756CCZ9,OH,13-OCT-17
67756DBJ4,OH,21-JAN-16
67756DBZ8,OH,04-JAN-16
67756DDX1,OH,22-JUN-16
67756DJH0,OH,07-FEB-17
67756DJM9,OH,26-OCT-16
67756DJU1,OH,06-JAN-17
677581GE4,OH,12-OCT-16
677581GF1,OH,27-JUL-16
677581GJ3,OH,30-MAY-17
67760HHN4,OH,07-JAN-16
67760HHP9,OH,19-SEP-17
67760HJL6,OH,25-MAY-17
67760HJM4,OH,15-APR-16
67760HJS1,OH,03-NOV-17
67760HJW2,OH,16-NOV-16
67760HKZ3,OH,22-JAN-18
677632G54,OH,16-MAR-16
677632J36,OH,07-DEC-17
677632J44,OH,07-DEC-17
677632RD5,OH,03-JAN-17
677632RE3,OH,13-MAR-17
677632RY9,OH,22-NOV-16
677632WA5,OH,07-JUN-16
677632YB1,OH,07-NOV-17
677632YC9,OH,31-MAY-17
677632ZZ7,OH,29-DEC-17
67765QAF3,OH,14-NOV-17
67765QBW5,OH,11-OCT-17
67765QDR4,OH,21-MAR-17
67766WHB1,OH,22-NOV-16
67766WMA7,OH,21-SEP-17
67766WPN6,OH,06-DEC-17
67766WTM4,OH,28-MAR-17
67766WVN9,OH,17-FEB-17
67766WVP4,OH,10-FEB-17
67766WVQ2,OH,18-JAN-17
67766WVR0,OH,13-JAN-17
67766WWK4,OH,17-OCT-16
67766WXV9,OH,05-JUL-17
677704ZJ0,OH,21-NOV-17
677704ZM3,OH,21-NOV-17
677704ZP6,OH,18-FEB-16
677905CW9,OH,30-MAR-17
680616D55,OH,05-OCT-17
680616D63,OH,20-OCT-17
680616G45,OH,10-JUN-16
680616ZB8,OH,28-APR-17
808878GP1,OH,25-APR-17
808878GQ9,OH,08-NOV-16
808878GR7,OH,15-JUN-17
808878GS5,OH,27-DEC-16
808878GV8,OH,25-OCT-17
808878GW6,OH,29-APR-16
845063KX3,OH,17-AUG-17
845063KZ8,OH,17-AUG-17
845063LB0,OH,09-JAN-18
845063LW4,OH,17-AUG-17
845063LX2,OH,20-DEC-17
845063LY0,OH,17-AUG-17
845063LZ7,OH,17-AUG-17
845063MA1,OH,18-AUG-17
914023JC1,OH,14-JUN-16
914023JZ0,OH,06-JUN-16
914023KD7,OH,11-AUG-17
914023KE5,OH,26-JUL-17
914023KH8,OH,31-OCT-17
914023KJ4,OH,28-JUN-17
914119A85,OH,08-JAN-16
914119F64,OH,16-MAR-17
914119F72,OH,05-APR-17
914119F98,OH,02-NOV-17
914119G63,OH,27-JUN-17
914119G71,OH,11-MAY-17
914119G89,OH,11-MAY-17
914119H39,OH,25-MAY-17
914119PL0,OH,30-MAY-17
914119PR7,OH,04-APR-16
914119VB5,OH,29-NOV-16
914119VE9,OH,07-FEB-17
914119ZE5,OH,25-OCT-16
915138JZ5,OH,14-NOV-17
915138LP4,OH,04-APR-16
915138LQ2,OH,22-JUN-17
915138MA6,OH,31-MAR-17
915138MK4,OH,07-APR-17
915138MN8,OH,18-APR-17
678505CE6,OK,22-FEB-17
678505GA0,OK,28-JUL-17
678505GE2,OK,17-MAY-17
678505GF9,OK,17-MAY-17
678505GG7,OK,17-MAY-17
678505GH5,OK,20-OCT-17
678519TS8,OK,15-DEC-16
67884XBK2,OK,21-MAR-17
67884XBM8,OK,17-MAR-17
67884XBQ9,OK,06-OCT-17
67910HNX4,OK,14-JAN-16
67910HNY2,OK,20-DEC-16
67910HNZ9,OK,11-JAN-18
67910HPB0,OK,25-JAN-17
67910HPC8,OK,12-JAN-16
67910HPJ3,OK,02-FEB-16
67910HPU8,OK,26-OCT-17
67910HQD5,OK,26-AUG-16
679111UQ5,OK,20-OCT-16
679111WS9,OK,01-FEB-17
679111XH2,OK,01-FEB-17
679111XZ2,OK,17-JAN-18
679111YJ7,OK,07-DEC-17
67919PMY6,OK,28-OCT-16
67920QKS6,OK,09-FEB-17
67920QKT4,OK,09-FEB-17
67920QKU1,OK,09-FEB-17
67920QKV9,OK,09-FEB-17
67920QKW7,OK,09-FEB-17
67920QKX5,OK,09-FEB-17
67920QMG0,OK,15-NOV-17
67920QMJ4,OK,15-NOV-17
67920QMU9,OK,15-NOV-17
899525RU5,OK,25-AUG-17
899525SS9,OK,08-JUL-16
899525SV2,OK,24-OCT-17
899525SW0,OK,24-AUG-17
899559PR3,OK,14-MAR-17
899645ZQ1,OK,26-JAN-17
899645ZR9,OK,26-JAN-17
163597HF7,OR,08-JUN-16
179093GC7,OR,15-NOV-17
18452GAD1,OR,16-SEP-16
18452GAE9,OR,16-SEP-16
298191L47,OR,24-AUG-16
298191L54,OR,22-SEP-17
298191L88,OR,03-JAN-17
298191L96,OR,24-AUG-16
685869DC0,OR,01-APR-16
685869EN5,OR,18-FEB-16
685869EU9,OR,18-FEB-16
68607DQH1,OR,08-AUG-16
68607DRX5,OR,17-NOV-17
68607DSG1,OR,09-JAN-18
68607DTN5,OR,14-DEC-17
68607VC45,OR,01-MAR-16
68607VUA1,OR,15-APR-16
68608JRT0,OR,06-SEP-17
68608JRV5,OR,12-MAY-17
68608JRW3,OR,12-MAY-17
68608JVB4,OR,21-OCT-16
68608JVC2,OR,23-JAN-18
68608JVR9,OR,13-SEP-17
68608UH41,OR,09-MAR-17
68609BB63,OR,09-FEB-17
68609BB71,OR,09-FEB-17
68609BE37,OR,19-OCT-17
68609BKP1,OR,28-MAR-17
68609BRL3,OR,13-OCT-17
68609BS73,OR,05-APR-17
68609BTX5,OR,12-MAY-16
68609BUN5,OR,12-MAY-16
735240C35,OR,05-OCT-17
736740QE4,OR,18-NOV-16
736742XV4,OR,27-JAN-17
794454U63,OR,29-AUG-17
794454U71,OR,29-AUG-17
938429K55,OR,23-JAN-18
938429T64,OR,24-AUG-17
01728A2D7,PA,19-JAN-17
01728AN36,PA,18-DEC-17
01728AQ41,PA,19-JUL-17
01728AQK5,PA,23-JAN-18
01728AT71,PA,19-JAN-16
01728RLE7,PA,15-JUN-17
01728RLF4,PA,28-APR-17
01728RLH0,PA,13-APR-16
01728RLL1,PA,20-APR-16
01728RLM9,PA,20-APR-17
01728RLQ0,PA,01-MAY-17
01728RLR8,PA,29-JUL-16
01728RMP1,PA,11-AUG-17
01728VSA9,PA,23-JUN-16
01728VSB7,PA,23-JUN-16
01728VSC5,PA,23-JUN-16
01728VSF8,PA,23-JUN-16
01728VSK7,PA,05-JUN-17
01728VSL5,PA,14-SEP-17
01728VSQ4,PA,02-AUG-17
01728VTH3,PA,10-MAR-17
017343DK7,PA,13-SEP-17
